Temperature_C,Humidity_%,Wind_Speed_kmh,Pressure_hPa,Cloud_Cover_%,Precipitation_mm,Rain_Today
15.545633665765811,31.4888587595271,4.086267287338913,993.213813157932,20.152837800631286,10.386253852846064,No
39.08753883293676,91.22911708789397,22.915032076432823,990.26664693534,93.44330387534414,3.951118113569565,Yes
33.253984700833435,67.02559938190484,24.234814356502348,1004.1519848779445,68.90876537482296,16.103487947207537,Yes
38.18496824692568,95.73473889590274,8.288727008163788,993.4266878033803,82.32732126800302,3.715539093974156,Yes
36.844820512829465,85.91482650415658,47.284907350014116,994.3730832448625,55.619069263001165,1.6993257977893284,No
27.936999364332554,99.85538773733363,42.49876857403309,1012.8378031737278,77.95167014240634,8.724920527143148,Yes
37.6562270506935,54.54982708161971,33.451116866455415,1028.4268665849945,1.620039733946721,13.166148790121238,No
12.654775061557585,83.70318022517888,23.11477805003036,1010.1818600279687,81.83804247795352,8.754336498670828,Yes
15.879485872574357,58.13516395264695,20.588277079225424,983.8489733532483,4.013885908536652,5.535082639026172,No
11.356818667316142,63.59129342127362,32.548673357547706,983.7791806927033,88.99133763628625,11.163423677808815,Yes
19.759909922897933,73.9253824252859,27.271593470345273,1027.5711610422784,99.19627472386433,6.940046708243999,Yes
21.660318690684463,91.15739799304372,3.113655294094281,994.8645395153667,29.40674621767778,18.65735380253266,Yes
18.140470953216877,98.88584284395066,25.625132438516584,984.6033493041238,21.031855628579365,18.45290279207144,Yes
34.86212527455788,83.77913897051627,40.32018086164197,1009.9522293575191,76.53633638580408,10.04743639944191,Yes
20.70259980080768,59.243674751713364,22.961993879847903,1011.1824389145133,25.302634092025322,6.55767988036517,No
18.428035290621423,59.494990159394916,2.597828877713421,1012.4252410059344,86.55623831722035,14.742648279132782,No
26.280882494747456,81.6307611112224,39.31390996920165,993.370101392877,10.28425921574767,0.7342588696613328,No
14.22772674924288,46.71440020378117,10.06818910679872,980.7555342107238,12.595519637935826,9.495380120873024,No
34.06590942262119,37.733187919197626,12.931041744401938,1028.2507684727236,97.91515551006155,6.72646788540667,No
12.236519310393124,54.82355103485436,8.235317671614794,992.5446522845551,67.38388982700046,18.410717702051095,No
39.60660809801552,50.10672941578572,16.51075324357488,1013.8013144026273,84.68872244289528,0.24006054545365085,No
33.16734307889972,50.741568431919305,37.83757528443175,1015.3314934939355,32.4329377351518,11.056297514366982,No
15.961470446025173,46.35254257349369,25.96929297519687,1010.5003708539742,67.64837495206044,14.81327162133252,No
10.165663513708072,32.946523274545335,10.244063707535627,995.6453697106824,59.42418273085972,9.700359750480825,No
34.463842853645026,31.251175431338968,43.89150390760204,993.5548126882032,60.3150120122947,1.7080606032544332,No
31.205720315428515,99.14056728152221,43.97909274757646,1009.8834141351351,68.25324595377215,19.449227800558045,Yes
31.87021504122962,59.94411936151036,43.52892125230034,1023.3047816805846,57.53591731290986,10.360208627521958,No
33.13811040057837,56.90286530117771,11.939810569076965,1027.3366864461698,42.906236930266594,12.283724886380227,No
12.22133955202271,77.57530978851489,22.561967209049406,985.2952902201879,27.592269438054686,4.732195654150146,Yes
20.753971856328178,45.27777215055449,49.249482807043755,987.7414306298859,76.8581330913202,9.669961702136076,No
13.476071785753891,96.49728287651577,38.60062381549952,1027.2368129391539,22.62724300031862,8.582989839166437,Yes
35.89310277626781,85.04415100908864,1.358371061277991,1016.8267614167396,69.23543061544142,1.4979168400396747,No
28.698943804826737,36.258770161858166,3.2602295630246028,1024.1496912414887,23.333282264932663,2.1232070709493445,No
19.926940745579476,59.230654304944984,23.19656884061664,990.1316317067672,62.53301699544539,16.74945039237549,No
11.906750508580709,91.53828152935154,45.461010293078004,1009.3792935554701,74.70782671290289,4.796399044131805,Yes
19.329469651469864,96.13124156039872,26.935089897635713,1015.0569797208736,21.87138889065392,3.899165429972611,Yes
19.75549966080241,62.718105787490884,24.890625401714512,1014.0055942723486,5.994330086130828,10.098229025002786,Yes
31.88818535014192,72.93879724474954,5.273684997831529,1000.4075845433349,13.097374299417408,15.37494262725026,Yes
29.126724140656393,41.69237622644526,32.8390052362147,980.7697445845654,60.59969672710255,1.2389303715797584,No
36.616382277289794,99.38180382958836,41.105158030011275,1009.1463028402131,84.94464062257356,11.536158392765117,Yes
24.16644775485848,46.21701909684104,19.021000375378115,992.6550769589804,4.499682123542437,2.384208856811467,No
13.58782737814905,95.99122418945879,38.78059254626638,1002.5127123071445,73.41512590416463,0.7292210165123691,No
31.39734361668985,75.4752654294658,48.22383269504058,1027.8790507541908,34.13186459500521,1.0548790432443478,No
32.82355145850693,72.54157564152014,10.188322956384454,999.9517658821218,47.85283699195225,16.683282164168826,Yes
26.83831592708489,65.88819577115561,26.166481559737065,1021.9900803332214,92.88595498455656,2.3594496725612313,Yes
33.12901539863683,46.14688682024311,14.356897904228777,989.4270302874626,33.19715047358455,0.903027288245839,No
24.81386789093172,42.35696224038558,39.64272095169197,1013.6230249012515,46.5336933939486,8.757997742858246,No
25.681984881459822,45.43403463491227,28.879668294057875,1028.8503477219472,1.3682414760681105,16.879869438840494,No
22.826230550756488,43.05067835009782,31.72912087751519,985.0946550436469,8.159872000483837,5.248167529786039,No
10.762573802322855,84.57091314967273,39.895707980794704,980.4159971113596,25.859159113478402,8.434252350518328,Yes
13.236742809799134,54.508768141671105,19.798523633122745,1001.6791396316307,2.7852240821074403,0.7984506512750245,No
10.942875570602027,34.048987359437746,45.75450342035216,984.6312741525684,63.1375326048251,8.981570282697518,No
29.092312337913413,97.83718410985679,26.651443362307,1017.4192174838115,42.63983568016225,11.552261612742674,Yes
19.4306794322898,91.8650119474398,7.8977411417674,1025.727433192428,54.814520272802206,11.418141075042897,Yes
25.257120734941083,94.94265982366491,34.79495590844012,1001.7010486354379,17.464718589632955,6.648533843487304,Yes
37.22699421778279,99.64354758525047,39.66306752191272,992.935582107772,29.593202943661613,6.31066361326271,Yes
17.47876687446625,42.17266744536411,15.838083853376334,1001.7201659503305,66.38244748527251,2.1324723787319577,No
22.31148769106889,57.736941323186116,42.85896284993765,1016.1723908925001,96.53027236303998,7.335966412925368,No
32.66653415629146,83.07669329928639,45.30716273828832,980.4527080790185,5.04167736022092,1.989893377459293,No
16.863944964748676,78.72144326376545,13.845224368890447,1009.4726994742349,89.03843208552661,15.331918894241031,Yes
12.309397294863789,40.772713443789854,49.1760736357611,1010.6645842443689,57.68812013112085,19.325485954963717,No
18.69254358741304,87.10831874934325,7.035576402437921,1011.8844123447968,56.39195667556237,19.401489133334138,Yes
14.836638617620132,45.710840028566246,10.100783420124499,992.1011039990439,50.027853520776034,17.301421987507876,No
37.890929570277194,45.667233037583614,9.211241961901306,1015.7026361689063,6.9394085904183385,12.015842986792382,No
34.24361138693251,67.58820960253895,44.69948550039352,984.5695743165888,8.987685173616066,14.017313944877598,Yes
29.002112695312704,71.50579543891922,32.714627616248094,989.96351682334,60.09120056590861,5.704116053608281,Yes
36.143817705631534,70.60603454864679,7.6052141611136435,1023.8735023327241,34.09585714355583,12.615408403452413,Yes
34.110162306973436,36.40407861784284,22.016170918417448,1016.9361575363283,91.72680665776807,9.112990988797549,No
15.597101766581076,91.42226038412662,30.764901253490102,980.6872777005673,40.659053735947225,9.640346795538651,Yes
36.77676995469933,48.592002981209426,4.173204249469165,992.41881301849,14.328145870264109,15.15553120750316,No
26.18026725746952,39.06604448979629,44.12081842036694,990.7203241496583,71.4718833502036,5.638367111945033,No
34.22320465492187,92.2123655908284,40.180176772076756,993.5403164018486,29.335342144100984,6.360792233890398,Yes
36.8827389977048,96.89560487608274,25.26033867883191,992.3779885139943,52.54703073558932,18.492835822572733,Yes
19.540104249155917,90.34893320858154,48.35633076295852,983.1263147871423,69.783278550517,1.124485897019445,No
13.301557735830302,86.66612523074147,20.888048963754986,1002.947025829841,90.02641112020704,9.712685968266808,Yes
16.83805487625825,75.86693864473152,49.20551595182489,1016.6366737393082,79.2191194801676,18.256016008157236,Yes
22.813233658787688,68.56001594263975,33.395999940181355,1010.3365862358718,67.63610678727241,12.20726015636314,Yes
34.54044297767479,36.08907319379871,31.733563662697073,1013.643583429904,67.96331823951436,10.92814148424264,No
35.82191749769031,58.59172491494891,8.29774476478925,984.0574589268119,94.59246440320865,4.994883584587104,No
10.208563915935722,56.08819619086198,44.0963879152322,1027.5745355088393,29.582409749653603,6.865509781288965,No
25.32241907732697,48.182764863222836,21.37448439603076,1021.9245916921512,0.11120941961874076,17.04096831609386,No
22.52233009446337,80.63940795820095,8.111670289123968,1020.2545159247832,27.19545593981987,11.184362635369162,Yes
16.663234314121908,64.71130145551396,0.630375998787952,1021.1491902520884,21.7891379626744,10.294843875135598,Yes
13.595961020010485,35.673235113535355,27.987784181919128,1026.635525406638,66.18345851139982,1.9915942708005785,No
20.12845514210884,45.41282413648679,26.369981106133817,1007.2126983056849,63.3711599765529,0.32056312910246243,No
38.287291117375574,77.8281134561717,35.967681118457925,990.0141008933813,59.34613827047238,19.273703773740984,Yes
19.696087960622656,35.32916016432101,44.512902650890105,1010.8391803926271,1.62434432094537,7.539723345736833,No
25.563718652300985,89.5844839834138,3.9703292321514763,1017.144074683397,72.87780544506475,12.064261241990087,Yes
31.090568766855334,64.6602568909782,36.574824517018115,1016.8958696677013,32.353041248549154,1.5943014637456998,No
20.90888807137882,63.64106041286536,9.370597204879111,1006.072451208344,66.50559890066312,13.662285714460932,Yes
39.15346248162882,71.46854492616623,42.9088526578582,983.4229359666789,55.65784285021533,18.651334174119217,Yes
38.87341884826334,87.72766761476043,40.953175693082805,998.5556469215064,34.27309254279072,11.513305059948394,Yes
17.553468874760924,54.34664455315351,27.03968774927722,1026.038330423168,13.457626710410775,2.5223064475082113,No
24.91745517677156,77.46113067913444,35.51213993116558,1009.2224454878713,9.441889766048096,11.634430549469535,Yes
19.026349294503092,69.60123747970538,15.71750565918742,1006.9165971627857,83.15183331122236,15.326944262093047,Yes
18.545214831324028,48.69197891185949,23.558394946640732,993.4426757191097,91.8397542081558,8.128330731480373,No
11.106608420635984,91.50409904486105,41.08184488552358,998.422445995829,64.97880467642996,17.596754958829358,Yes
28.286930019396905,85.81982151248496,22.963259858660695,1024.7673044576584,10.343411486048337,12.97365906714729,Yes
25.080370696865845,76.09162842608978,17.88991326627209,1013.3231523763418,40.20272168882407,17.984978365784052,Yes
11.54436253749968,89.54072103659693,24.710622362514993,1019.3693513376166,72.89392001051573,12.470106224946743,Yes
18.359393927098346,90.71059406718616,41.41246262186092,1002.7172711533827,77.9820884010068,2.6257594400964845,Yes
37.24797657899961,79.58540837005243,16.760402368543637,1011.5123609728079,11.82186222910886,6.193834222103782,Yes
17.186856720009175,88.59093298545704,8.68807965678719,992.4191804371603,0.003071884538241587,4.035898965049139,Yes
14.346846162736693,78.82300231684985,35.60070101653904,1015.2730415141743,71.2137045880605,18.176529954337248,Yes
24.68358280832689,77.60985402322103,41.29891063540409,1001.3800666851669,35.659617598620564,15.208001345749654,Yes
39.56951362331802,73.3027964750629,5.031873926176667,1002.1272757407373,25.448133161826025,13.52796737820012,Yes
17.261658145345013,82.69016476903488,11.993705637797236,1012.466116228844,1.289746978952544,6.019326392632434,Yes
30.164066422176358,41.10235737051516,7.098599488049695,1026.8140310734464,54.02994067614997,3.6808954410042705,No
32.84858845986153,91.66095314392498,17.39707057910833,983.2003173304311,85.11507354259817,15.129021759778237,Yes
17.12912631977199,91.02904694216625,22.517548945270633,1021.2371618673503,95.76316462725879,9.483158917581594,Yes
31.846490458355788,32.047309812419144,37.44131684816532,994.6191555206096,56.574495061328925,4.515791043012582,No
21.033493981577596,87.80717253953338,32.557379244083705,1002.1959727253189,51.44613277398942,12.332439563305503,Yes
28.969174917807383,39.020890723141164,31.046428373921557,981.0956664387504,8.50563854892411,0.8066770427690395,No
29.00589132282684,53.45831979813993,17.61874733048272,995.0523038917156,54.887280154259976,6.52340508256507,No
26.073240522242756,82.04557794041254,42.072377654238,1005.1315621315065,37.99790789653946,9.371139891822693,Yes
12.70869310163225,41.253192723381574,23.564358369908227,982.8088038673719,60.71352808835769,2.959166682188117,No
35.05907486767714,87.25769168833435,48.95524690075773,1004.5547864691582,38.87263478765467,19.69308955181679,Yes
19.623401949152075,88.24939245704194,31.70710691478684,1026.3555314429213,24.029912345036674,4.1819472917922855,Yes
15.595555311995627,65.52274136325853,6.313237078225137,985.2696609053903,9.49652752283765,2.607062600865311,Yes
11.223254246642917,30.44701102017835,33.8088781037717,1018.2220364037752,31.491844458889574,4.070697477737928,No
27.726788295647253,50.09266932224389,16.25520077158495,1000.4835526687996,9.664483428775227,15.381222663194485,No
30.326930855268472,73.18488428630195,34.31635983430487,1012.7586857262169,17.689695082398394,8.510113185436856,Yes
10.497634867835684,98.68303246191964,3.482057408120287,993.0118298992614,98.73361585795459,11.30831879505076,Yes
25.36279174897843,74.22694689116679,8.74407185879797,987.9746131270679,44.41035569066186,0.4201831397272149,No
16.79487325593814,48.186250674491184,42.786862945289315,988.0231307135613,53.187176650501655,0.6886261714662911,No
29.355183712283495,74.38039921697279,11.358977851175744,983.5245972821573,87.36185287372153,8.916510996540323,Yes
15.230992870149743,67.79897658010988,41.852056262147,989.2823352450622,99.55689004906878,16.33310486403247,Yes
30.728132143073978,84.58917766058005,13.963804422720521,1013.2109692494485,58.27144493446815,17.704777574151304,Yes
21.602060389016124,37.48864471788709,32.144095502935386,1024.0845305921755,81.24738210441717,1.7341313519128043,No
38.101899662102035,83.27195317514196,34.70752867549155,1020.7062842795581,32.694102433667524,10.767262042020455,Yes
14.125628324379797,67.88866050732773,25.632737657252648,1014.2567154937242,30.57439574472911,18.26459372558541,Yes
20.231990531507755,97.40944027012962,15.265533834836564,985.5215931705551,40.27037209945602,7.759455087957727,Yes
13.404205637217672,53.931051622708026,10.632218818554806,994.4593723147975,67.25072626736491,16.591316628567373,No
37.74080854835688,74.28353251937637,1.659467728121311,995.4903437661235,68.21916892550988,2.673913087988724,Yes
36.32018060142943,95.24196738570123,15.19732006203619,992.4978473198811,31.52394346494508,18.707889793355974,Yes
17.73824883145467,37.175680959347545,32.65813952656415,1005.7502829854861,13.320992413662868,15.028466350626053,No
29.79952138102537,95.60599410655158,46.91524092242413,1006.7776907439836,63.239625646550856,18.826687855738033,Yes
34.51666600603647,78.15200056105694,43.5602241131526,997.8442987585555,12.832586218876452,13.53234467105013,Yes
26.65602434798387,34.74859413736203,38.30323882676513,997.6894579368218,57.84925082293301,7.2680786399885395,No
25.889517350680194,51.067449686277136,39.42236716266493,1021.4277798953041,69.3422128056309,18.76362345049445,No
17.25556872701355,79.57204620516971,33.249245173799764,1019.4646424159843,70.06114963944516,5.5113355261835695,Yes
12.793083034176977,34.71454210281402,13.01434287830015,995.3897915840373,75.34721106595967,6.64345044123465,No
36.91647273859981,70.75193221233913,45.359751535291494,1025.689422193663,87.28594215656645,14.016168360034806,Yes
37.01254171489991,54.21181398670697,33.5366155952917,1027.6407508501252,49.995899196478845,15.306325990507725,No
28.993043718198038,73.4640862437234,28.022031549021996,996.337127101502,73.02491895295712,18.588069676983075,Yes
20.17089373146102,33.2019423668759,5.5494734606740534,997.7212474396528,61.91727353658367,4.09604818112419,No
20.476287238379825,91.00757643066635,22.35277719032127,1005.2817076710979,18.663993979768257,15.959960704384478,Yes
31.778670366107182,98.14422784241778,23.017913560096314,1027.0560406266836,2.568964486940817,14.77092106793927,Yes
36.913307798577314,97.8214498699984,43.228180476133495,1023.8159716571156,28.454138567693377,1.2758911250719573,No
36.61259272795352,82.47562822200473,27.332411009389425,985.1283981291795,44.30337063376194,7.744462824204139,Yes
33.396266375728715,39.106036809144236,19.020027448520484,999.6365371635708,61.71059444286563,5.655309141201972,No
29.26094938462863,83.07842371503159,48.840016425532966,1007.6685594874886,84.99593305032053,6.089808487080608,Yes
12.524198949851465,31.721084152116106,5.536029666315784,1005.156623627577,19.624571670616564,19.658937591094016,No
14.848861422838413,31.548648607029808,21.12742141559723,989.6931533968447,12.55497898984771,12.855548269598557,No
36.956625655812374,52.652715340467886,2.1012337585702645,1022.9408385584077,96.34799474743275,14.353523155869992,No
28.1928717897877,64.2050233283266,36.99520603834652,1013.8470391498419,10.80445593764071,19.532352746300184,Yes
10.27591154849889,83.92851924654553,45.90382760995753,1021.8954187425902,47.84910701071892,7.544035649152773,Yes
13.044146285980963,77.83067636245536,14.001866477524471,1022.9382139674736,58.55637287933019,16.03680336905612,Yes
29.905053073241675,61.21318944637238,42.91708383995604,1017.417792683287,54.137442090743825,8.690619266089907,Yes
10.15184751538656,49.15386663971661,14.610911523094888,1001.9605300624859,8.603215703294321,17.390673436299593,No
14.824241542524959,99.79871501103977,45.53850808219576,1010.5273377507713,5.702691400361937,3.6131508262260636,Yes
26.462013680997583,59.83269115651811,37.6980951798392,988.0182703059871,10.548342746103568,18.95372354128559,No
30.756855930780798,61.59709170307728,40.24533884207193,1013.6822708737454,58.55876838726125,4.375434168217593,Yes
29.558837785078016,41.453667483416844,0.900327780022725,988.9626627869641,54.43448876343211,6.524410139618631,No
16.728079283816793,85.63666841249506,48.1405178537013,1014.6974795255078,23.374079203674427,15.12384468213561,Yes
31.365376640426074,78.55775580470421,36.33354960351616,991.4799080376985,63.777414184559156,7.8751028313081335,Yes
17.117472624904003,45.45387289521322,15.237554769306666,985.877565007511,82.00675020556494,12.164227535328934,No
19.76199094477803,35.766673193108986,41.46973324294235,988.2642245071479,4.157895984659376,8.891470021388571,No
32.394742153540726,77.63495114522992,14.076059920746498,980.0996067609535,49.81299435480424,14.847398741795637,Yes
29.48898697141644,75.81578499967947,43.6376919783064,1015.9369808926765,68.93104121026903,4.5666250473722165,Yes
35.47670231482534,49.12816688987465,5.6290195205968505,1016.6200524529189,25.23119270696871,1.1691597447375401,No
29.7283867690103,96.56044935752873,35.184298873039786,1005.746667495663,30.77709052931491,5.998587949461324,Yes
27.049258100064147,40.574052424663016,27.034923832245518,988.0681400527692,61.36379029893838,9.486173297368605,No
12.810243034842774,60.26343607298213,4.826723509772041,984.1777168755345,89.7935293443737,3.3604010438535714,Yes
21.031474091783004,96.05311441173193,12.094691412941948,980.9564483218644,80.99244203028994,7.095945793127774,Yes
17.956071030451763,59.38091218482856,0.6202018138657395,988.2874088482611,58.31302190995835,7.999660365871371,No
17.319689301372506,74.696816336486,23.438398273225292,1024.5427767491574,73.02217177572491,1.147836873765471,No
39.190316642573364,57.831607857395596,15.063263038000018,992.0768420850841,36.482247020779866,11.66614496368409,No
21.792931740002814,49.1950641644069,29.91787421488794,997.7135663608608,64.09655280987577,17.68686855942575,No
36.7613966553134,98.87843535718798,14.86189038543086,985.2672742240667,46.6181591127557,3.0348582590610484,Yes
28.934158779917887,58.65338044205301,14.995955575349235,991.1180652374085,18.993613645756092,11.956160268030281,No
33.84433910624945,92.58694425753941,37.15965993658017,1005.9612285390102,70.17382738772572,13.294784098216926,Yes
25.079112793155765,46.09682241237603,2.4071417989176727,1010.3876341547826,55.646463734882204,8.386693608385766,No
27.307116538790773,44.91732928175583,45.144749759599364,992.2676157083106,35.86215819535914,14.0219517472854,No
24.77553081456592,32.17938580191579,42.61319371955907,982.8866079612559,91.13391900786307,8.21463086982024,No
15.857289633941335,75.61667777631195,33.39023416132033,999.5516434563699,2.0934117826733267,10.092745759548698,Yes
31.67356345784516,55.796844060663275,29.661078505369215,991.7101685463167,31.5773151249496,0.1470608910885396,No
18.423170873225672,90.50507748877459,44.615124906982615,990.9776961614901,5.688139777764656,13.834402282693777,Yes
10.729478992943616,63.124693468409,9.266508976435722,1027.9931401356728,76.65273162216272,13.226853578894488,Yes
29.364168877215036,97.77353995403053,3.9484581095414306,1010.8150242962862,70.21074541137926,0.7680175465268912,No
15.313320382211469,42.98678609921848,11.975508495476905,1007.8439221586048,33.13522187363171,7.365002147902661,No
38.21375753058743,90.80362175689275,39.728913935009516,1000.7887551761661,67.5662902207073,19.580636815833348,Yes
38.617857310077625,84.36177969542192,1.7335133363241662,1001.4472166715072,39.593722619594985,8.414731251372336,Yes
37.44593170661346,83.96452912508364,29.140341754174482,1007.0452501919041,75.62537914224343,10.038908102636835,Yes
21.10476100766333,89.13482596818213,49.77187580956549,1014.8214903518053,45.41836627367061,18.19860316319437,Yes
10.463698495866023,83.27167936600992,42.78480469187697,1015.1073048090915,41.22797278316656,14.345237517315129,Yes
37.84955687763176,73.83542251419908,26.072284452179474,988.5846953852724,93.4729915488301,11.64140262248447,Yes
22.84552444951943,39.18714143776713,3.182045464332117,1005.0056376038314,25.087909989070024,15.95609362682145,No
38.999644571310085,32.27683256438763,41.568675719285494,1000.5979047517051,12.044733999656543,17.287325329119465,No
38.90859931267758,94.45934934709808,29.94892540886053,1023.5263483134692,58.45431132594582,9.137761434745338,Yes
35.5902836640208,73.16552201645166,5.746649852978342,1011.5709460609188,96.93218122841789,9.502167298636708,Yes
18.83346676208757,85.75761036833234,4.69286424116781,1006.6252033207991,37.783921372718666,7.721018713036716,Yes
21.552931858057757,63.706564605878505,45.48134097182962,985.7697321089458,6.203676362878152,19.33412280036921,Yes
35.534100145505704,38.211573227367616,33.46001314690392,1010.2818944661706,33.93052673095674,13.943325085807007,No
19.50766015468833,38.76300545417853,41.46433996583777,985.8601952840116,50.593165431955846,1.6644613241614459,No
15.084782400582775,77.989570106028,43.94894501411336,996.8603287782876,16.19230066322137,17.25919246626037,Yes
26.704037873750504,60.12141264296239,28.58861760241611,987.1420982407166,65.8102218056492,9.611198816725361,Yes
38.08464322482343,44.03673086902357,25.872317587752065,1014.6036823512185,99.77493890102006,1.3750781284497493,No
30.88089390024919,64.41161827190058,21.521370516049508,990.3126056918077,45.17394759814438,10.994345103266221,Yes
27.101835102680948,34.494625595259386,15.847329389555965,999.5929686594013,35.472855673021265,8.343285579514042,No
12.915294813123056,70.73799813400791,21.729798042935588,1024.783738880939,40.070416683446666,17.554988097252497,Yes
28.45021680097509,48.82953831045684,38.69398278650782,990.2158191699485,11.514617839520113,4.079892072187747,No
39.7016155031279,85.82913704460317,30.09617155075658,1005.3902531979389,88.32736014262238,16.52929218984366,Yes
14.202520457095721,51.72533712465017,44.6261644977423,1000.9635830583011,41.4825655521352,11.153773823709054,No
25.5498895709121,61.86541043572608,22.169000718959385,980.9062020522865,38.72744114248413,1.092206064269381,No
36.32119215783867,30.813437793567044,30.3544789359377,1019.6379056786407,65.96902729304743,19.436906026509693,No
32.22305853262613,35.07128214561912,31.565377654599438,983.45229531573,44.203342093112354,10.252304882064,No
30.91047222985804,57.47454894846794,29.584858115316276,1003.7127510488476,64.8233468807846,5.81753708463165,No
31.07452251961328,63.595718430198644,35.13168865427582,1008.0339147469475,6.144629013078751,9.388136839785162,Yes
